"TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
2.34776421893492,6,-0.65,0.05,-24.5,0.066,344,17,1.03209,3.52,1.04,4.3,1,1.94591014905531,1
2.24540328956702,8.5,1.48,0.74,-22.9,0.048,603,-180,0.9928,3.39,1.89,11.2,1,2.19722457733622,1
2.28122823568134,8.7,-0.43,0.42,-14.4,0.053,27,114,0.97125,4.16,-0.14,10,1,2.19722457733622,1
3.23004513194533,7,0.44,-0.08,-25.6,-0.917,-68,-78,1.02601,3.13,0.43,9.8,-1,2.07944154167984,3
2.51862904006851,13.5,0.49,-0.07,2.6,0.068,4,53,0.95126,3.3,0.47,-3,-1,2.07944154167984,2
3.32167434839629,6.9,0.87,0.79,-110,0.402,-338,78,0.9898,3.12,0.31,12.5,0,2.07944154167984,2
3.37119560516325,6,0.58,1.96,-8.9,-0.126,29,200,0.9912,1.86,0.71,12.3,-1,1.94591014905531,3
3.3227770640928,5.6,-0.25,1.66,-23.7,0.022,163,-134,1.04348,3.29,1.06,12.2,0,2.19722457733622,2
3.94220358555647,0.5,0.57,1.62,2,0.104,471,953,0.9963,2.09,1.26,10.1,1,2.39789527279837,2
2.31352547819605,7.4,1.34,1.71,3.7,0.399,544,73,0.9915,3.06,0.45,11.4,1,2.07944154167984,1
4.57968877726842,0,1.47,-1.04,3.8,-0.201,214,142,0.992,3.05,-1.22,11.2,1,1.79175946922805,2
1.81395754502237,2.3,0.32,0.14,45.2,0.21,83,180,0.9961,1.89,0.47,8.8,0,2.07944154167984,1
1.87807852699921,6.4,0.24,1.09,5.8,0.621,44,120,0.9942,2.82,0.98,10.5,0,1.94591014905531,1
1.73153565925284,2.6,0.29,-0.38,2.2,0.05,216,-344,1.00342,3.47,0.9,10.3,0,2.30258509299405,1
4.41465388506798,6.6,0.24,-0.4,15.8,0.035,326,110,1.03781,3.24,-0.47,10.7,1,1.94591014905531,2
4.38583059702752,5.9,1.18,0.79,2.4,0.03,-175,-245,1.03173,4.45,-0.06,19.6,0,1.79175946922805,3
3.23688929073386,12.7,1.23,-0.15,9.5,-0.56,15,130,1.09391,3.1,0.44,7.6,0,2.07944154167984,2
3.61217312644879,8.2,0.37,0.25,-55.5,-0.286,196,84,0.9909,3.85,0.28,11.7,0,1.94591014905531,2
4.11236907221203,16,0.5,1.34,4.1,0.036,193,131,0.9902,3.7,-0.87,6.3,0,1.94591014905531,3
3.41785057563744,-7.9,0.21,-2.25,19.9,0.057,168,327,0.9774,3.89,0.59,12.3,0,2.07944154167984,2
2.44531175544618,6.2,-0.37,-1.39,2.2,-0.673,19,-96,0.9946,2.91,0.9,9.4,1,1.94591014905531,1
6.04106148766066,7.6,0.08,-0.47,-33.1,-0.026,7,70,0.9966,3.36,0.99,9.4,2,2.19722457733622,3
4.56963981542046,5.9,-0.29,0.23,36.1,0.035,20,-297,0.97677,3.14,1.37,16,1,1.94591014905531,2
1.80247219103575,-0.4,0.22,-0.44,-100.4,0.222,29,93,0.9927,4.07,1.66,8.3,0,2.07944154167984,1
4.11489100249593,8.6,0.45,0.5,44.9,-0.381,24,31,0.98862,2.94,0.38,13.4,0,2.07944154167984,3
5.08498498698929,-8.5,0.22,0.33,2,-0.272,-30,-194,0.95462,3.76,0.55,11.4,1,2.07944154167984,3
2.94375810013397,9.5,0.32,1.19,2.7,0.018,109,516,0.99067,3.67,2.5,11.7,-1,1.79175946922805,2
2.33178488428519,7.7,0.39,0.34,4.7,0.056,331,119,0.97866,3.12,1.57,10.2,1,2.07944154167984,1
1.7648506459911,13.9,0.23,0.84,24.4,0.037,181,141,1.04695,3.09,0.32,13.7,0,2.30258509299405,1
4.10940122983707,0.1,0.31,0.36,4.8,-0.535,245,142,0.9925,3.01,-0.6,15,0,2.19722457733622,3
4.86753265702142,5.8,0.34,0.37,1.8,0.383,70,170,0.99035,3.38,1.59,11.8,0,1.79175946922805,4
4.94090635697978,-8.1,-1.02,0.25,59.8,-1.125,21,124,0.99362,3.06,0.38,9.9,0,1.94591014905531,4
1.57461636858137,6.1,1.32,0.3,1.2,-0.422,36,-81,0.991,4.24,0.56,16.8,-1,1.94591014905531,1
4.01048660366217,7.2,0.58,0.27,5.8,0.032,40,-88,1.01089,3.17,0.53,12.8,0,2.07944154167984,3
4.57231041066834,17,0.2,1.27,1.4,0.045,21,318,0.98363,3.83,0.46,10,0,2.07944154167984,4
3.22897450489404,7.1,0.28,-0.56,37.2,0.84,48,184,1.04097,3.9,-0.18,9.4,0,2.07944154167984,2
2.13076246976119,3.1,0.42,0.21,-102.8,0.092,33,-762,0.99823,4.19,2.21,4.9,1,2.19722457733622,1
4.0849125765672,0,-0.35,0.73,4.1,0.074,27,85,0.99706,5.42,0.32,3.7,1,2.07944154167984,2
3.46081129730361,7.2,0.24,1.83,13.9,-0.496,52,106,0.99269,3.69,0.77,10.8,0,2.07944154167984,2
3.33327725001127,14.7,0.26,0.4,1.1,0.042,9,60,0.97693,2.34,2.25,7.6,0,2.07944154167984,2
4.33103971228628,18.5,1.1,0.24,31.6,0.484,56,171,0.94961,4.21,-0.52,9.8,1,1.94591014905531,2
3.55975795192626,1.1,0.665,0.04,56.8,0.031,48,71,1.00808,3.94,0.32,15.9,0,1.94591014905531,2
5.18088148173379,7,-0.97,2.37,8.7,0.045,-351,222,1.02857,4.13,0.54,10.7,1,1.94591014905531,3
1.18801201225313,6.9,0.3,-0.63,-52.8,0.048,10,147,0.99059,3.04,0.46,11.6,-2,2.07944154167984,1
4.09439869686928,6.8,0.19,-0.3,13.7,0.038,-221,-291,0.99332,3.12,0.44,10.7,0,1.94591014905531,3
5.36111529017991,6.4,0.32,0.26,131.6,-0.404,53,-36,1.01666,2.49,0.5,16,1,1.94591014905531,3
2.30146923576884,7.5,-0.9,0.23,27.2,0.054,28,278,1.02535,3.18,-1.33,6.6,1,2.07944154167984,1
5.04899370294083,6.1,0.9,-1.76,60.1,0.046,39,151,0.9984,2.87,2.04,10.6,1,1.94591014905531,3
1.4621320877897,5.2,0.325,0.16,2,-0.961,13,49,0.9962,3.38,0.57,9.7,-1,2.19722457733622,1
4.42972149779811,4.2,0.215,0.23,96,-0.293,83,112,0.99688,3.46,0.09,5.1,0,1.6094379124341,3
3.45628208443642,12.8,0.92,1.39,4.2,0.627,-128,-141,0.98898,2.81,-0.07,13.1,0,1.94591014905531,2
5.06042122013925,-0.8,0.43,0.47,-18.3,0.068,171,-213,0.96654,3,0.45,10.9,1,2.07944154167984,3
3.97001671822327,14.2,0.58,0.01,-35.2,-0.003,-87,18,0.99568,4.29,0.41,10.5,0,2.07944154167984,3
3.37014921534624,7.7,0.23,0.08,2.5,0.428,14,46,0.96815,2.9,0.66,10.6,0,2.07944154167984,2
1.96101487135432,21.4,0.26,1.37,2.6,0.384,-375,129,0.9902,3.2,0.72,11.5,0,1.79175946922805,1
5.04044207810313,7,-1.01,0.52,-60.3,-0.003,-7,60,0.9918,3.07,0.64,6.8,1,2.07944154167984,3
1.93319447465438,17.1,0.1,0.23,4.2,-0.448,-229,271,0.91918,3.92,-0.96,11.8,0,2.07944154167984,1
1.63684850011591,16,-0.27,0.05,9,-0.437,136,113,0.99188,2.61,1.45,16.7,-1,1.94591014905531,1
1.87609668179095,7.6,0.18,0.49,11.05,0.334,36,335,0.9996,3.06,0.33,14.5,0,2.07944154167984,1
3.47430102385553,6.3,1.75,0.2,35.2,-0.506,48,85,1.00957,3.17,0.51,11.7,0,1.94591014905531,2
2.53452915192366,6.3,0.42,0.25,6.5,-0.32,-420,329,0.99694,2.55,-0.82,10.6,-1,2.30258509299405,2
1.7983320480171,-4.1,0.59,1.1,15,0.091,9,14,0.99488,4.64,1.68,9.9,0,2.07944154167984,1
3.59237891769265,-10.3,1.46,0.25,8,-0.296,265,177,0.9961,3.22,-0.71,15,0,1.94591014905531,2
4.105616857709,6.1,0.6,3.11,59.3,0.071,14,45,0.97776,3.25,2.98,11,0,1.94591014905531,3
1.87004905626489,11.5,0.37,0.19,-32.6,0.068,93,474,0.9934,3.03,-1.29,4.3,0,1.94591014905531,1
6.0964970081691,8.3,0.14,0.25,0.7,0.039,216,89,0.9919,2.51,0.43,10.4,2,1.6094379124341,2
2.09129875141901,6,1.68,-1.44,2.6,0.037,134,389,0.99384,3.44,0.49,3.5,1,2.19722457733622,1
2.20518209504638,7.3,-0.85,0.33,-12.65,-0.474,-202.5,195,1,3.06,0.44,9.1,-2,2.07944154167984,2
1.23563876979247,-1.5,0.16,-0.78,6.7,0.395,54,775,0.95588,2.49,2,6.4,-2,1.79175946922805,1
5.04207484803489,6.1,0.11,0.16,1.3,0.209,-124,126,0.99353,2.25,2.03,8.3,1,1.94591014905531,3
1.7142798934591,14.1,0.37,0.41,2.3,-0.627,23,285,1.01234,3.42,0.8,13.7,0,2.484906649788,1
2.23484982749543,10.3,0.28,0.1,22.7,0.042,14,-373,0.9922,3.34,1.78,16.7,1,2.30258509299405,1
4.40236093762234,3.3,0.33,1.52,17.9,0.066,328,161,0.99592,3,0.51,8.8,1,1.94591014905531,2
1.9043716624276,5.9,0.54,-0.88,0.8,0.032,12,-141,1.07905,3.45,0.36,8.8,0,1.79175946922805,1
5.83897729328823,6.3,-1.04,0.24,53.1,0.039,25,107,0.99511,3.38,0.89,6,1,1.94591014905531,4
2.28688398310868,15.6,0.21,-2.89,13.1,0.198,28,-118,0.9743,3.39,0.91,3.8,1,1.94591014905531,1
1.30210486997869,21.1,-1.21,1.56,18.4,-0.394,-358,509,1.06195,3.86,1.87,-1.3,-1,2.30258509299405,1
2.25970790423253,7.1,0.31,-0.29,11.2,-0.298,-183,-129,0.99663,4.1,0.6,8,1,2.07944154167984,1
4.24361580303212,6.3,0.32,-0.32,-54.9,0.112,12,-158,0.9389,3.3,1.81,13.2,0,1.94591014905531,3
1.61682854918691,1.5,0.12,0.69,54,0.038,122,170,0.99164,3.25,2.15,13.7,-1,1.79175946922805,1
4.81720229967051,18.1,0.02,1.49,2,1.01,12,-49,1.00512,3.08,0.46,8,1,2.07944154167984,3
6.65111249239322,-4.7,1.15,0.29,2.25,-0.385,8,210,0.9937,3.19,0.62,16.2,2,1.94591014905531,3
2.53339876694283,10,0.69,-0.61,109.7,0.084,26,24,0.96903,2.88,1.16,15.8,-1,2.39789527279837,2
5.26913765011662,-5.5,0.2,0.3,-39,0.046,38,356,0.96951,3.34,0.5,5,1,1.79175946922805,3
2.01389862532899,5.6,0.19,0.87,35.3,0.033,4,261,0.96898,2.97,0.76,11.2,0,1.79175946922805,1
3.5074571867604,6,0.32,0.44,33,0.557,267,189,1.00031,5.77,-0.43,12.1,0,1.94591014905531,2
1.71369421112994,8.7,0.69,0.31,-61.1,0.478,23,114,1.02928,3.71,0.74,13.3,0,2.30258509299405,1
2.70075969749128,2,0.47,1.31,8.9,0.18,199,172,1.01584,3.22,1.46,12,-1,2.07944154167984,2
1.37577010547721,11.8,0.42,-0.69,134.2,0.503,42,215,0.9971,3.47,2.31,4.7,-1,2.07944154167984,1
2.35139887553317,10.5,1.19,0.96,8.2,0.055,162,-219,0.99542,3.23,0.48,9.5,1,1.94591014905531,1
5.396513324366,6,-1.27,1.64,9.1,-0.223,35,127,0.99326,2.97,0.3,10,1,1.94591014905531,3
5.10303031195684,18.6,0.2,0.44,-50.3,-0.216,-35,130,0.94691,3.11,2.15,10,1,2.07944154167984,3
3.32248257507095,-9.8,0.15,-1.16,13.65,0.048,257,204,0.99784,3,0.6,7.1,0,2.07944154167984,2
2.67862417083835,27.8,1.04,0,2.2,-0.128,34,-323,0.9976,3.62,0.68,9.6,-1,2.07944154167984,2
1.56747949882787,10.6,1.025,0.43,2.8,0.618,101,-238,0.9784,3.06,1.46,6.3,0,2.484906649788,1
5.04344494087334,7.7,0.18,0.35,5.8,0.055,291,-184,0.99576,3.24,0.54,9.7,1,2.07944154167984,3
3.51579240327211,5.9,0.37,1.01,10.9,0.033,-198,507,0.98113,3.36,0.56,12,0,1.94591014905531,2
1.81224909641307,6.1,1.04,0.28,4.5,0.48,46,150,1.01904,3.43,1.06,8.1,0,1.94591014905531,1
1.53264192677641,-3.6,0.25,0.23,16.8,0.047,20,77,1.02693,3.32,-0.13,6.3,-1,1.79175946922805,1
1.70616935699131,10.6,0.94,1.75,2.3,0.076,6,20,0.99676,3.14,0.72,17.8,0,2.484906649788,1
3.57031335933929,17.2,0.21,0.27,18.15,-0.321,91,158,0.9303,3.29,0.4,6.8,0,1.94591014905531,2
1.87577332957726,6.8,0.24,0.33,-12.7,0.049,68,216,0.99324,3.1,1.91,7.7,0,1.94591014905531,1
2.36675215789252,1.9,0.26,-0.25,13.6,0.05,-189,278,0.9921,2.14,-1.33,15.3,1,2.07944154167984,1
3.44278271946975,-3.3,0.72,0.3,4.7,0.041,40,148,0.9932,3.16,1.6,10.2,0,1.94591014905531,2
2.79042773683885,6.5,0.22,0.4,-15.3,-0.371,-19,-514,1.04479,3.72,0.49,10.6,-1,1.94591014905531,2
1.6568377676378,8.9,1.63,0.5,39.9,0.067,25,57,0.99557,3.24,1.36,8.1,0,2.30258509299405,1
1.45784518722847,7.2,0.32,0.4,10.8,0.038,45,-173,1.02723,3.2,0.83,10.8,-1,2.07944154167984,1
3.94301609671035,6.8,0.48,-0.16,3.4,0.035,41,477,0.97064,2.39,0.47,1,0,1.94591014905531,3
3.7752374652714,-0.3,2.66,0.5,2.7,0.122,4,194,1.0006,4.03,0.7,19,1,2.484906649788,2
1.89801634487186,6.8,1.05,0.41,19.9,0.045,59,143,0.99693,3.2,0.4,11.8,0,1.94591014905531,1
2.20007663367621,9,0.26,0.34,6.7,0.029,311,-47,0.99497,2.71,0.5,10,1,2.30258509299405,1
5.12674608632351,6.5,0.37,0.38,71.6,0.027,65,237,0.98926,3.24,2.11,10.1,1,1.94591014905531,3
1.47082051898921,8.7,1.165,0.49,13,-0.305,44,214,0.96844,3.71,0.5,9.7,-1,2.07944154167984,1
1.52462985924345,5.5,0.66,0.22,67.9,-0.22,10,-112,1.02752,3.46,0.44,5.9,-1,1.79175946922805,1
5.18736416370136,6,0.27,-0.92,3.6,0.035,167,133,0.99215,3.6,1.76,10.8,1,1.94591014905531,3
3.94090558338435,16.2,-0.85,0.77,14.2,-0.726,-163,212.5,0.999,3.14,3.73,3.6,0,2.07944154167984,3
1.41949026597189,10.3,-2.52,0.47,1.3,0.039,241,123,0.9959,2.9,0.64,3.1,-1,2.30258509299405,1
1.92334643277996,6.4,0.69,-0.53,-58.35,0.055,7,12,0.99162,3.47,0.53,12.9,0,1.94591014905531,1
2.34538982987836,-0.3,-0.37,1.32,20.15,0.06,30,22,0.9732,1.32,0.44,10,1,2.07944154167984,1
2.14852346511213,6.5,1.43,0.25,-27.1,0.238,15,110,1.01942,3.15,0.42,9.2,-2,1.94591014905531,2
1.27313951923905,11.6,0.41,0.54,39.7,0.057,22,-2,0.96011,3.32,0.76,6.9,-1,2.56494935746154,1
1.97320830532667,2.9,0.21,-1.29,13,0.047,60,189,1.00344,2.84,0.98,10.1,0,1.79175946922805,1
2.81843483436575,-13.9,0.33,0.3,29.7,-0.122,35,147,1.0133,3.24,0.56,13.4,-1,1.94591014905531,2
3.53351547830381,6.7,0.17,-0.09,-36.5,0.032,39,423,0.99337,2.73,0.52,10.5,0,1.94591014905531,2
3.94522069541535,8.9,0.66,1.04,5,0.04,18,-374,1.01741,3.06,0.48,10.6,0,2.07944154167984,3
2.88076642702833,6.5,0.18,0.41,14.2,0.039,-74,129,0.89474,3.28,0.06,10.3,-1,1.94591014905531,2
1.56686967186989,7.7,0.91,0.45,-42.7,-0.505,52,205,1.01743,2.62,-2.93,11.3,-1,1.94591014905531,1
1.70377701510424,14.3,1.24,0.58,-60.1,-0.075,160,238,0.9978,4.06,-0.79,11,0,2.39789527279837,1
2.77470783140848,6,0.26,2.05,2.2,0.048,-155,171,0.88975,2.52,0.61,4.2,-1,1.94591014905531,2
1.77572220015294,0.2,0.41,-0.54,34.9,0.597,19,-710,1.01168,3.25,0.5,10.4,0,2.07944154167984,1
4.23423172519803,13,0.26,-0.61,4.6,0.027,29,92,0.99085,3.15,-0.19,9.5,1,2.07944154167984,2
4.22984079554327,15.7,0.31,0.34,61.8,0.037,45,463,1.00997,3.95,-1.19,13.2,0,1.94591014905531,3
5.4379765968225,2.2,0.9,-0.75,52.5,-0.521,33,67,0.98924,3.21,-0.17,17.9,1,1.94591014905531,3
1.53595675289232,4.9,0.25,0.41,46.5,0.043,126,497,0.96821,3.15,1.46,10.2,-1,1.94591014905531,1
2.70375934469341,6.8,0.67,-0.55,-50.5,0.418,302,193,0.9984,3.08,0.67,11.4,-1,2.07944154167984,2
4.32878985329999,7,0.25,1.31,57.2,-0.331,25,94,1.02959,4.57,1.4,9.2,1,1.94591014905531,2
1.57560832510689,-2.7,-1.52,0.55,-40,0.402,34,85,0.95296,2.93,-0.05,15.4,-1,2.07944154167984,1
4.36121554669732,-4.3,0.06,0.32,42.6,0.052,284,118,0.99657,3.18,0.35,7.9,1,1.94591014905531,2
4.30645436361276,16.9,-0.18,0.35,6.7,0.039,202,-33,1.00013,1.68,0.81,15.1,1,2.19722457733622,2
3.44702851804839,18.5,0.75,0.01,58.1,0.657,119,228,0.9955,3.55,2.12,12.8,0,1.94591014905531,2
1.47200304665941,11.7,0.35,0.48,24.3,0.062,-258,44,0.99534,4.21,0.2,13,-1,2.07944154167984,1
3.625908066197,5.6,0.3,0.04,64.2,0.551,-36,-769,0.9906,3.28,-0.99,12.7,0,1.79175946922805,2
5.05846105674383,7.8,0.15,1.18,38.4,0.518,204,93,0.96408,1.94,0.72,11.3,1,2.07944154167984,3
4.01765906172697,6.2,0.36,1.24,-32.4,0.303,-272,-549,0.99711,3.31,0.56,9.5,0,1.94591014905531,3
4.09513023349502,13,0.23,0.25,17.3,0.182,30,110,0.99828,2.82,1,9.2,0,1.94591014905531,3
2.61693985900761,8.2,-0.31,1.07,-21.4,0.04,41,92,1.04165,2.26,0.6,9.7,-1,2.19722457733622,2
1.83945050654582,6.6,0.34,0.27,29.2,0.059,23,136,0.9957,3.59,1.14,5.4,0,1.94591014905531,1
1.44779032281167,8.2,1.1,0.09,-7,-0.617,7,37,0.99685,3.32,0.55,12.2,-1,2.19722457733622,1
3.3877426294188,7.4,0.26,0.31,7.35,0.034,37,485,0.9938,2.27,0.31,15,0,2.19722457733622,2
2.65293125444333,6.9,0.58,1.94,43.8,0.493,121,104,0.99317,2.99,0.39,9.5,-1,2.07944154167984,2
1.34427258894367,9.9,0.35,-0.53,-24.4,0.083,11,188,0.9982,3.21,0.5,9.9,-1,2.39789527279837,1
1.14352267198102,11,1.7,0.3,8.4,0.051,40,250,0.98562,4.26,0.62,9.7,-2,2.07944154167984,1
3.37723275065616,-5.4,1.02,-0.48,15.8,0.302,-124,167,0.95975,4.57,0.51,9.2,0,1.94591014905531,2
1.79778096783421,5.3,0.85,0.29,-27.9,0.423,44,55,0.9908,2.91,0.32,14.8,0,2.19722457733622,1
6.10571038515766,6.6,0.44,-0.53,7.5,-0.491,13,152,1.07328,3.1,0.63,18.9,1,1.94591014905531,4
1.20035660275516,-7.8,0.26,3.06,6.3,0.048,-166,405,0.9924,3.31,1.43,9.8,-2,1.94591014905531,1
1.57486910700153,7.3,-0.4,0.4,39.1,0.046,45,518,0.99583,3.23,0.92,13.7,-1,1.94591014905531,1
5.25799100794443,2.9,1.46,0.37,32.9,-0.422,267,289,0.98964,3.39,0.47,12.4,1,1.94591014905531,3
5.29994401180685,2.5,-0.37,0.55,7.1,0.053,303,335,0.97421,2.93,0.44,14.8,1,2.07944154167984,3
3.17839467331674,7,0.61,0.51,1.7,0.051,-370,473,0.9946,3.24,1.04,4.4,0,2.07944154167984,2
2.0160367738841,5.9,0.18,1.91,-51.6,-0.272,119,-260,0.99159,2.43,0.38,8.5,0,1.79175946922805,1
4.13580384590359,14.5,0.31,0.42,6.9,0.671,50,481,0.99551,3.1,0.46,9,1,2.07944154167984,2
1.46227594713949,5,0.22,-1.33,6.3,-0.097,-73,185,0.9933,3.03,0.41,14.9,-1,2.19722457733622,1
4.04748453245861,2.6,0.54,0.28,7.5,0.077,11,-145,0.9978,2.46,0.61,10,1,2.19722457733622,2
1.85783323727369,-0.3,0.31,3.14,44.1,0.492,15,87,0.99152,3.11,-1.14,13,0,2.07944154167984,1
4.02208904587955,6.9,0.82,0.52,5,-0.199,52,497,0.9657,3.55,-0.01,9.6,0,2.07944154167984,3
6.98185543747038,-4.6,-1.02,0.3,-30.9,0.047,36,336,0.98015,3.26,-0.61,10.4,2,1.79175946922805,3
1.64549901537106,13.6,-0.61,0.29,-46.8,0.262,154,-63,1.02909,4.28,2.17,15.8,-1,1.79175946922805,1
3.98606693828233,6.4,0.55,0.32,11.6,0.047,-275,-202,1.01733,4.03,0.6,9.2,0,1.94591014905531,3
6.07350830753538,5.5,0.48,0.28,61.4,-0.166,31,126,1.02659,2.46,-1.19,16.2,1,1.94591014905531,4
3.54278723377332,7.1,0.44,0.27,28.4,0.007,252,223,0.99257,3.78,0.36,16.8,0,2.07944154167984,2
3.40444865016586,20.7,1.11,0.74,12.5,0.037,37,-51,1.01617,3.04,0.97,14.5,0,2.07944154167984,2
5.51757101924988,9.5,0.13,-1.19,5.4,-0.219,15,118,0.9954,3.27,0.34,9.6,1,2.19722457733622,4
1.51088189663685,16.3,0.26,-1.5,-61.1,0.041,258,108,0.98978,2.22,2.18,12.7,-1,2.07944154167984,1
4.03771936946191,5.1,0.06,-2.41,11.6,0.243,40,78,1.02412,4.04,0.64,2.5,0,1.79175946922805,3
1.85102404954442,7.5,0.33,0.36,2.6,0.25,-16,45,0.99097,3.32,0.53,12.7,0,2.07944154167984,1
3.51026379522109,6.9,-1.15,-1.05,-46.5,0.042,36,450,0.94333,2.14,0.69,2.8,0,1.94591014905531,2
4.0715279170544,5.7,1.54,-0.97,6.3,0.043,28,113,0.9936,3.06,2.02,6.3,0,1.79175946922805,3
1.84800601142449,6.5,0.47,0.41,72.3,-0.007,200,-290,1.04822,5,0.72,8.3,0,1.94591014905531,1
1.62401205730796,6,-2.44,-0.86,3.6,0.083,36,133,0.94806,3.27,1.19,10.8,-1,1.94591014905531,1
3.92264919451076,3,-1.19,0.3,17.9,-0.529,247,105,0.98963,2.78,0.58,12.75,0,1.79175946922805,2
1.45411282047196,7.7,0.27,1.3,33.2,-0.549,341,179,1.01141,3.48,1.02,8.9,-1,2.19722457733622,1
3.47570871973597,0.8,2.035,-0.41,-88.3,0.045,-11,-36,1.00563,4.31,0.54,15.8,0,1.94591014905531,2
1.8786957139376,16.7,0.23,0.29,2.6,-0.135,-173,98,1.02264,1.85,3.55,16.8,0,2.07944154167984,1
1.17464160678358,8,1.12,-0.65,-54.1,-0.53,257,-194,0.99002,2.35,0.45,12.4,-2,2.19722457733622,1
2.26192005907823,0.5,2.02,0.74,38.7,-0.633,61,182,0.9953,2.97,1.73,10.5,1,2.07944154167984,1
2.63028881229405,0.5,0.2,0.34,-62.8,0.049,-118,-9,0.9922,2.07,1.88,7.2,-1,2.07944154167984,2
1.52875968383712,9.8,0.14,0.81,-53.4,-0.21,75,189,0.98962,3.59,-2.8,4.7,-1,1.94591014905531,1
4.52914030160206,11.3,0.36,0.9,2.4,0.123,-272,-335,1.02078,2.31,-2.18,14,1,2.484906649788,3
3.55639868209346,20.8,0.34,0.44,-1.8,-0.664,47,126,0.99124,2.96,0.37,18.8,0,2.19722457733622,2
1.72970085671538,6.2,0.21,0.26,9.25,0.539,-455,311,0.9945,3.05,0.37,11.4,0,2.19722457733622,1
3.48124723183342,8.6,0.22,1.01,12.05,0.058,18,125,1.01076,4.3,-0.35,9.4,0,1.94591014905531,2
1.23151560343575,7.1,-0.5,0.67,2,0.598,152,128,0.9917,3.19,-1.21,15.8,-2,2.07944154167984,1
1.78867985075533,1.9,2.765,-1.29,-2,0.502,6,172,0.99113,3.4,0.59,17,0,2.07944154167984,1
1.44513825304971,7,2.09,0.08,-12.8,-0.249,10,137,0.96855,2.52,0.47,10,-1,2.07944154167984,1
6.91740810371784,26.3,0.31,-1.33,-62.3,0.545,-60,182,0.99795,2.95,0.39,13.4,2,2.19722457733622,4
1.53785614644998,6.9,0.34,-0.92,-54.8,-0.32,19,149,0.9925,3.54,1.88,10.8,-1,1.94591014905531,1
5.69187608464739,15.2,0.64,1.11,-28.3,0.44,57,108,0.94485,3.16,1.76,11.3,1,1.6094379124341,3
3.16230676336173,8.1,0.2,0.28,23.5,0.031,-180,31,0.99062,3.25,0.36,5.7,0,2.19722457733622,2
5.69004980370135,6.3,0.23,0.87,26.8,0.427,-105,482,1.03666,4.36,1.95,11.4,1,1.94591014905531,4
2.80434459422247,-4.5,0.325,0.49,60.9,0.049,53,217,0.996,3.16,0.4,11.8,-1,1.94591014905531,2
3.66670698857799,5.7,0.1,0.34,26.3,0.135,251,100,0.99689,3.27,0.46,9.5,0,1.79175946922805,2
3.47895844367941,6.2,0.35,-1.24,18.1,0.069,33,158,0.96028,4.34,0.5,8.8,0,1.94591014905531,2
1.32005434331244,11.7,1.2,1.74,-21.7,0.09,20,47,0.99734,3.34,0.64,12.8,-1,2.484906649788,1
1.84883587539199,7.2,0.16,0.74,12.5,-0.268,47,161,0.9981,3.04,0.44,8.7,0,2.07944154167984,1
1.24757665517033,13.3,-1.17,-0.29,18.15,0.785,41,91,0.89928,3.3,0.76,8.7,-2,1.94591014905531,1
1.82462045512305,17.6,0.425,1.49,13.1,-0.459,-163,241,1.04149,3.88,-0.16,2.9,0,1.94591014905531,1
4.26376046851143,0.2,1.54,1.25,12.4,0.114,234,155,0.90324,3.33,0.48,13.7,0,1.94591014905531,3
3.32212500631909,7.8,0.25,0.41,3.7,0.042,-89,371,0.9954,3.36,0.47,8,0,2.07944154167984,2
1.91085860281325,6.9,-0.62,0.89,70.35,0.003,257,189,0.99784,2.8,0.16,11.7,0,2.07944154167984,1
7.15439993425543,7.3,1.1,0.42,54.4,-0.388,288,325,0.9996,3.29,1.57,11.4,2,2.07944154167984,4
4.050374329366,6.7,1.05,0.39,70.1,-0.023,64,40,0.99562,3.89,0.38,9.4,0,1.94591014905531,3
5.2441472575634,7.9,-0.66,-1.52,2.3,0.474,63,86,0.92984,3.53,0.57,14.9,1,2.07944154167984,3
2.63743596923357,15.5,-0.25,0.56,2,0.056,20,124,0.9948,3.6,0.49,4,-1,2.07944154167984,2
3.84475983181536,7,0.69,0.07,19,0.091,15,-125,0.99572,3.38,-1.1,4.9,0,2.07944154167984,3
4.13804479018589,7,0.6,-1.12,-27.8,0.447,28,160,0.9954,2.49,0.46,9.8,1,2.07944154167984,2
3.27425010610582,8.2,0.23,-2.78,1.3,0.042,267,-220,0.99141,2.99,0.36,9,0,2.19722457733622,2
1.43688394852739,30.4,0.2,0.37,16.95,0.048,-220,190,0.9995,3.7,0.42,6.7,-1,2.07944154167984,1
4.46229474537461,-1.4,0.4,1.73,24.6,-0.224,47,140,0.94199,4.53,0.51,10.2,1,1.94591014905531,2
3.41071843685866,7.3,0.19,-0.38,124.8,0.057,617,51,0.99807,2.94,-1.63,6.7,0,2.07944154167984,2
4.80831708451226,5.7,1.25,0.28,4.7,0.027,-221,-71,0.98948,3.33,0.45,12.5,0,1.79175946922805,4
2.82398422802379,5.5,-0.2,0.09,40.5,0.15,18,370,1.00358,4.2,0.51,5,-1,1.79175946922805,2
3.88939158542673,-0.9,0.22,0.44,61.7,0.039,-105,422,0.94593,3.45,1.46,6,0,2.07944154167984,3
3.37759918081594,6.4,-0.13,1.15,-45.3,-0.59,31,-113,1.03165,3.54,0.51,10.3,-1,1.94591014905531,3
